,id,data_label,data_values,data_comment,data_reference
244,262,"Roszkowski et. al., 2007, CMSSM Markov Chain Monte Carlos (mu>0), 95% contour, SI","{[47.80092 3.0007e-43;56.29927 3.464e-43;63.73175 3.7221e-43;74.34409 3.7902e-43;83.89171 3.6573e-43;93.43817 3.4664e-43;102.9894 3.5298e-43;106.1822 4.0744e-43;107.2551 4.8746e-43;107.2669 5.8318e-43;105.1553 6.8527e-43;104.1048 8.0525e-43;106.2377 9.463e-43;111.5539 1.1121e-42;121.1061 1.1529e-42;130.655 1.1326e-42;140.1992 1.0357e-42;146.56 9.4701e-43;155.0441 8.8162e-43;162.4648 7.9181e-43;170.9478 7.2403e-43;181.5577 7.1131e-43;191.1101 7.3741e-43;200.6613 7.5089e-43;211.2712 7.3769e-43;219.7555 6.8675e-43;229.3007 6.3934e-43;237.786 6.0595e-43;248.3972 6.0607e-43;259.0083 6.062e-43;269.6194 6.0632e-43;280.2318 6.1741e-43;290.8429 6.1753e-43;300.3893 5.853e-43;309.9358 5.5475e-43;318.4212 5.2578e-43;325.8419 4.7222e-43;333.2614 4.1658e-43;337.4976 3.6748e-43;340.6703 3.1274e-43;345.9664 2.7098e-43;353.3859 2.3905e-43;360.8055 2.1088e-43;368.2261 1.894e-43;374.5846 1.6708e-43;384.1299 1.5555e-43;391.5506 1.397e-43;398.9713 1.2547e-43;406.3932 1.1473e-43;414.875 1.0304e-43;424.4215 9.7666e-44;433.968 9.2569e-44;438.2029 8.0206e-44;443.4991 6.9496e-44;447.7341 6.0215e-44;453.0314 5.3118e-44;462.5779 5.0345e-44;471.0691 5.2192e-44;478.5052 5.9179e-44;486.9987 6.3589e-44;496.5464 6.136e-44;505.0283 5.5111e-44;509.2632 4.7751e-44;508.1915 4.0634e-44;503.9364 3.4576e-44;512.4218 3.2771e-44;521.9706 3.2195e-44;532.5806 3.1629e-44;543.1906 3.1073e-44;552.7393 3.0526e-44;563.3505 3.0532e-44;573.9616 3.0538e-44;584.5703 2.9469e-44;594.1192 2.895e-44;604.7291 2.8441e-44;615.3402 2.8447e-44;624.8891 2.7947e-44;635.5002 2.7952e-44;646.1114 2.7958e-44;656.7225 2.7963e-44;667.3324 2.7472e-44;676.88 2.6509e-44;686.4289 2.6043e-44;697.0376 2.513e-44;706.5853 2.425e-44;716.1329 2.34e-44;726.7429 2.2988e-44;736.2917 2.2584e-44;745.8394 2.1792e-44;756.4469 2.0655e-44;764.9335 1.9931e-44;773.4154 1.7901e-44;777.6503 1.551e-44;770.2166 1.4179e-44;761.7219 1.2961e-44;752.1706 1.2728e-44;742.6195 1.25e-44;732.0083 1.2497e-44;721.3972 1.2495e-44;710.7861 1.2492e-44;700.175 1.249e-44;689.5626 1.2265e-44;678.9504 1.2045e-44;669.3992 1.1829e-44;658.7868 1.1616e-44;649.2357 1.1408e-44;638.6233 1.1203e-44;628.0122 1.1201e-44;617.4011 1.1199e-44;607.8499 1.0998e-44;597.2376 1.08e-44;587.6841 1.0233e-44;578.1317 9.8704e-45;567.5194 9.6931e-45;556.9083 9.6912e-45;547.357 9.5173e-45;536.7448 9.3463e-45;527.1924 9.0155e-45;519.7587 8.2413e-45;518.687 7.0131e-45;526.1065 6.1868e-45;534.5894 5.6572e-45;544.1359 5.3619e-45;551.5579 4.9028e-45;555.7917 4.1726e-45;553.6612 3.6803e-45;545.1652 3.3044e-45;535.614 3.2451e-45;524.9993 3.0746e-45;516.5058 2.8613e-45;515.4352 2.479e-45;521.7924 2.148e-45;531.3412 2.1102e-45;541.9524 2.1106e-45;552.5635 2.111e-45;562.1146 2.1496e-45;570.6095 2.3516e-45;579.1054 2.6191e-45;588.6578 2.7152e-45;589.7072 2.2696e-45;588.6354 1.9313e-45;591.8081 1.6436e-45;600.2934 1.5578e-45;609.8411 1.5032e-45;616.2019 1.3745e-45;618.3123 1.1489e-45;615.1195 9.9535e-46;620.4157 8.6243e-46;627.8364 7.7458e-46;637.384 7.4743e-46;647.9951 7.4758e-46;658.6051 7.3445e-46;668.1515 6.9611e-46;676.6334 6.2521e-46;682.9953 5.8202e-46;690.416 5.2273e-46;697.8355 4.6114e-46;705.2562 4.1417e-46;713.7392 3.7871e-46;723.2869 3.6544e-46;732.8357 3.5901e-46;743.4456 3.527e-46;754.0568 3.5277e-46;764.6679 3.5284e-46;775.2802 3.593e-46;785.8901 3.5298e-46;794.3768 3.406e-46;804.9843 3.2283e-46;814.5332 3.1715e-46;823.0184 3.0059e-46;832.5638 2.7984e-46;838.9222 2.4686e-46;832.5461 2.1385e-46;825.1135 1.9903e-46;816.6199 1.8522e-46;807.0664 1.7549e-46;798.5716 1.6042e-46;790.0744 1.4148e-46;782.6419 1.3167e-46;773.0884 1.2475e-46;763.536 1.2033e-46;753.9824 1.1401e-46;744.4301 1.0998e-46;733.8177 1.08e-46;724.2654 1.0418e-46;714.713 1.0049e-46;705.1595 9.5211e-47;695.6059 9.0209e-47;686.0523 8.547e-47;677.5599 8.0981e-47;668.0064 7.6727e-47;659.5104 6.889e-47;651.0167 6.4113e-47;640.4056 6.41e-47;630.8568 6.5248e-47;620.2468 6.6415e-47;609.637 6.7603e-47;599.0258 6.7589e-47;589.477 6.88e-47;578.8658 6.8786e-47;568.2547 6.8772e-47;557.6448 7.0003e-47;548.0972 7.2545e-47;539.6118 7.6542e-47;529.0018 7.7911e-47;518.3907 7.7896e-47;507.7795 7.788e-47;497.1684 7.7865e-47;486.5573 7.7849e-47;475.9462 7.7834e-47;465.335 7.7818e-47;455.7874 8.0645e-47;446.241 8.5086e-47;437.7556 8.9773e-47;427.148 9.4715e-47;417.5992 9.6411e-47;406.9892 9.8136e-47;398.5027 1.017e-46;390.0185 1.0925e-46;379.4085 1.112e-46;368.7974 1.1118e-46;360.3039 1.0347e-46;351.809 9.4581e-47;359.2309 8.6484e-47;365.5905 7.7672e-47;371.9489 6.8519e-47;376.184 5.9369e-47;379.3567 5.0525e-47;382.5294 4.2998e-47;383.5799 3.6592e-47;378.2661 3.2273e-47;369.7724 3.0034e-47;359.1613 3.0029e-47;350.6759 3.1683e-47;342.1917 3.4033e-47;333.7111 3.8578e-47;329.4749 4.3733e-47;324.1788 5.0473e-47;314.6335 5.4215e-47;306.1493 5.8237e-47;298.7275 6.369e-47;289.1834 6.9651e-47;281.7626 7.755e-47;275.4043 8.791e-47;274.3525 1.0147e-46;278.6076 1.1924e-46;284.9814 1.328e-46;291.3528 1.4269e-46;295.596 1.4017e-46;286.0473 1.4268e-46;275.4373 1.4523e-46;268.0166 1.617e-46;260.5947 1.7684e-46;254.2339 1.934e-46;245.7497 2.0775e-46;236.2045 2.2316e-46;228.7813 2.3972e-46;220.2984 2.6216e-46;212.8789 2.9717e-46;205.4593 3.3686e-46;198.0398 3.8185e-46;193.806 4.4868e-46;190.6321 5.1785e-46;186.3971 5.9767e-46;181.0997 6.7752e-46;174.7413 7.6802e-46;167.323 8.8635e-46;162.0257 1.0048e-45;156.7284 1.139e-45;151.4311 1.2912e-45;145.0727 1.4637e-45;137.6531 1.6592e-45;130.2337 1.8808e-45;122.8142 2.1319e-45;121.7637 2.5052e-45;128.1397 2.8919e-45;136.6334 3.1075e-45;144.0683 3.4609e-45;147.2622 4.0671e-45;145.1506 4.7791e-45;141.9767 5.5159e-45;135.6195 6.3658e-45;128.1987 7.0878e-45;119.7146 7.6136e-45;111.2316 8.3263e-45;102.7474 8.9439e-45;94.26444 9.7812e-45;87.90366 1.0697e-44;79.41944 1.1491e-44;70.93532 1.2343e-44;62.45224 1.3499e-44;57.15619 1.5579e-44;56.10684 1.8638e-44;56.11868 2.2297e-44;56.13043 2.6676e-44;56.14227 3.1914e-44;55.09177 3.7502e-44;54.04251 4.4865e-44;54.05426 5.3675e-44;54.0661 6.4215e-44;54.07785 7.6825e-44;51.96749 9.1907e-44;49.85589 1.08e-43;47.74305 1.2465e-43],[115.8124 1.3792e-42;122.1885 1.5921e-42;126.4424 1.8378e-42;127.5153 2.1987e-42;127.5272 2.6304e-42;127.5389 3.147e-42;127.5508 3.7649e-42;124.3781 4.4239e-42;119.0795 4.9259e-42;109.5331 5.1972e-42;101.0383 4.7508e-42;94.6622 4.1155e-42;91.46944 3.5654e-42;89.3354 2.98e-42;87.2025 2.5359e-42;87.19075 2.1196e-42;89.30235 1.8039e-42;96.72185 1.5913e-42;104.1437 1.4551e-42],[45.3328 1.5696e-45;47.4657 1.8445e-45;51.7208 2.1676e-45;53.8536 2.5473e-45;57.0464 2.9403e-45;60.2321 3.0479e-45;63.4084 2.7372e-45;67.6422 2.3295e-45;71.876 1.9825e-45;73.9888 1.7177e-45;77.1615 1.4618e-45;80.3342 1.244e-45;81.3847 1.0587e-45;81.3729 8.8492e-46;83.4833 7.397e-46;86.6572 6.409e-46;88.7688 5.4542e-46;89.8182 4.5591e-46;89.8063 3.8108e-46;89.7946 3.1853e-46;89.7827 2.6625e-46;89.7709 2.2254e-46;89.7591 1.8602e-46;90.8096 1.583e-46;91.8589 1.3232e-46;91.8471 1.106e-46;92.8976 9.4123e-47;92.8858 7.8674e-47;92.874 6.5761e-47;93.9233 5.4968e-47;93.9115 4.5946e-47;93.8997 3.8404e-47;89.6446 3.2679e-47;83.2697 2.8821e-47;75.8371 2.6823e-47;66.2836 2.5414e-47;55.6737 2.5868e-47;48.253 2.8802e-47;45.0732 3.0392e-47],[855.6911 1.0337e-47;853.5806 1.2366e-47;847.2223 1.4018e-47;837.6745 1.4528e-47;827.0634 1.4525e-47;817.5099 1.3762e-47;809.0175 1.3039e-47;802.6426 1.15e-47;800.5132 1.0326e-47],[838.7829 2.9762e-47;834.5479 3.4349e-47;825.0026 3.6896e-47;815.4538 3.7557e-47;804.8427 3.755e-47;795.2903 3.622e-47;787.8566 3.311e-47;785.7238 2.8175e-47;793.1457 2.5763e-47;803.7544 2.486e-47;814.3655 2.4865e-47;823.9143 2.4428e-47;831.3445 2.5323e-47],[368.6688 1.5751e-47;368.6806 1.8844e-47;361.2623 2.1747e-47;352.7781 2.336e-47;342.1681 2.3778e-47;332.617 2.3351e-47;323.0634 2.2124e-47;313.511 2.1341e-47;305.0174 1.9861e-47;296.5203 1.7516e-47;292.2663 1.5174e-47;295.4403 1.3147e-47;302.8597 1.1598e-47;312.4074 1.1192e-47;321.9551 1.08e-47;331.5039 1.061e-47;342.115 1.0612e-47;351.6685 1.12e-47;360.1622 1.2035e-47;364.4102 1.2701e-47],[277.478 4.2151e-47;270.0573 4.6932e-47;262.6367 5.2255e-47;257.3405 6.0308e-47;250.9821 6.8364e-47;244.6236 7.7496e-47;238.2641 8.6287e-47;230.8434 9.6074e-47;223.4204 1.032e-46;213.8727 1.0695e-46;203.2604 1.0503e-46;194.7644 9.4303e-47;191.5728 8.3175e-47;191.5634 7.2061e-47;196.8583 6.1329e-47;204.2779 5.4103e-47;211.6985 4.8592e-47;216.997 4.364e-47;223.3554 3.8498e-47;228.6527 3.3961e-47;233.95 2.9958e-47;240.3084 2.6428e-47;248.7902 2.3736e-47;258.3379 2.2904e-47;267.8902 2.3745e-47;275.3263 2.6924e-47;278.5202 3.164e-47;279.5861 3.3993e-47],[175.7022 1.6732e-46;167.2192 1.8298e-46;156.6045 1.7336e-46;153.4128 1.529e-46;155.5244 1.3012e-46;162.944 1.1479e-46;171.4305 1.1077e-46;180.9829 1.1483e-46;184.1768 1.3495e-46],[138.6057 3.1882e-46;127.9946 3.1876e-46;124.8077 3.0205e-46;130.1062 2.7127e-46;45.00936 2.5253e-46;142.8419 2.8124e-46;142.8454 2.9678e-46]}","Markov chain monte carlo contours in CMSSM, mu>0.","JHEP 0707:075 (2007), arXiv:0705.2012"
